CV_x,CM,Demanda,Demanda dia,%_Previsão,%ACC_Previsão,ABC_Previsão,CV_y,Soma de Total Unidades,PRD/DIA,%_BACKLOG,%ACC_BACKLOG,ABC_BACKLOG,ABC_AJUSTADO
134432.0,50439995.0,706.0,22.774193548387096,5.290412359565922e-05,0.9757359109920366,C,134432.0,,,,,D,C
135511.0,50437143.0,705.1809492732544,22.747772557201756,5.284274801367783e-05,0.9757887537400503,C,135511.0,24.0,11.267605633802818,3.956915781993725e-05,0.9844921875644045,C,C
8297.0,50318696.0,702.6216216216217,22.665213600697474,5.265096474681697e-05,0.9758414047047971,C,8297.0,8.0,3.755868544600939,1.3189719273312415e-05,0.9965937549976669,C,C
135508.0,50439823.0,700.5168217607829,22.597316830992998,5.249324152871224e-05,0.9758938979463258,C,135508.0,7.0,3.286384976525822,1.1541004364148364e-05,0.9974642764697073,C,C
135449.0,50437081.0,699.7526991001657,22.572667712908572,5.2435981982423946e-05,0.9759463339283082,C,135449.0,48.0,22.535211267605636,7.91383156398745e-05,0.9616179169146608,C,C
135282.0,50436918.0,698.0838208695939,22.51883293127722,5.231092456007794e-05,0.9759986448528682,C,135282.0,21.0,9.859154929577466,3.4623013092445094e-05,0.9867393859855929,C,C
136408.0,50438588.0,697.2052793975732,22.490492883792687,5.224509103795373e-05,0.9760508899439062,C,136408.0,14.0,6.572769953051644,2.3082008728296728e-05,0.9928429285793212,C,C
121285.0,50399326.0,696.9459459459459,22.4821272885789,5.2225657880761975e-05,0.976103115601787,C,121285.0,,,,,D,C
125661.0,50411373.0,696.9459459459459,22.4821272885789,5.2225657880761975e-05,0.9761553412596677,C,125661.0,,,,,D,C
125665.0,50411375.0,696.9459459459459,22.4821272885789,5.2225657880761975e-05,0.9762075669175485,C,125665.0,,,,,D,C
125801.0,50411895.0,696.9459459459459,22.4821272885789,5.2225657880761975e-05,0.9762597925754293,C,125801.0,,,,,D,C
57994.0,50396762.0,695.6486486486486,22.440278988666087,5.212844488280655e-05,0.9763119210203121,C,57994.0,103.0,48.35680751173709,0.00016981763564389733,0.921456870442334,B,B
140595.0,50452569.0,694.5675675675676,22.405405405405407,5.204743405117703e-05,0.9763639684543632,C,140595.0,17.0,7.981220657276996,2.8028153455788885e-05,0.9900071389355567,C,C
115658.0,50380657.0,694.4864864864865,22.40278988666085,5.204135823880481e-05,0.976416009812602,C,115658.0,115.0,53.9906103286385,0.00018960221455386597,0.9134688467074338,B,B
155693.0,50484108.0,694.16865,22.39253709677419,5.201754115556927e-05,0.9764680273537576,C,155693.0,,,,,D,C
99336.0,50335170.0,691.6756756756757,22.312118570183088,5.183073007656806e-05,0.9765198580838341,C,99336.0,411.0,192.95774647887325,0.0006776218276664253,0.787915908944773,A,A
72981.0,50280675.0,689.2972972972973,22.23539668700959,5.165250624698311e-05,0.9765715105900811,C,72981.0,,,,,D,C
136553.0,50438745.0,685.2645090667456,22.10530674408857,5.1350309183266074e-05,0.9766228608992643,C,136553.0,,,,,D,C
136168.0,50439766.0,682.0534637482045,22.001724637038855,5.110968944048511e-05,0.9766739705887048,C,136168.0,106.0,49.76525821596245,0.0001747637803713895,0.9188733341796735,B,B
135634.0,50437245.0,680.7954193819644,21.961142560708527,5.101541786167436e-05,0.9767249860065664,C,135634.0,1.0,0.4694835680751174,1.6487149091640518e-06,0.9999472411229056,D,C
9483.0,50316510.0,679.3243243243244,21.91368788142982,5.090518132520077e-05,0.9767758911878917,C,9483.0,102.0,47.887323943661976,0.0001681689207347333,0.9217932082838034,B,B
154825.0,50482563.0,677.633693639691,21.859151407731968,5.077849388229078e-05,0.9768266696817739,C,154825.0,1.0,0.4694835680751174,1.6487149091640518e-06,0.9999983512850893,D,C
146989.0,50460415.0,672.1095868695859,21.68095441514793,5.036454483509352e-05,0.976877034226609,C,146989.0,185.0,86.85446009389672,0.0003050122581953496,0.8705511489069849,A,A
135638.0,50437249.0,669.6723931773195,21.6023352637845,5.018191367882976e-05,0.9769272161402878,C,135638.0,28.0,13.145539906103288,4.6164017456593456e-05,0.9800175753009305,C,C
136081.0,50436714.0,669.2519148198932,21.588771445803005,5.015040512501873e-05,0.9769773665454128,C,136081.0,91.0,42.72300469483568,0.00015003305673392872,0.9279561046142583,B,B
148378.0,50463476.0,667.1305245276806,21.52033950089292,4.999143870261951e-05,0.9770273579841154,C,148378.0,27.0,12.67605633802817,4.45153025474294e-05,0.9815146084384521,C,C
135343.0,50436979.0,665.4257002637488,21.465345169798347,4.986368766357146e-05,0.977077221671779,C,135343.0,,,,,D,C
158170.0,50488171.0,664.7624264877273,21.443949241539592,4.9813985230392426e-05,0.9771270356570094,C,158170.0,,,,,D,C
136165.0,50439763.0,664.5154239566608,21.4359814179568,4.979547609097035e-05,0.9771768311331004,C,136165.0,44.0,20.657276995305164,7.254345600321829e-05,0.9653901766268298,C,C
135450.0,50437082.0,663.1288404714492,21.391252918433842,4.969157243080415e-05,0.9772265227055312,C,135450.0,41.0,19.248826291079812,6.759731127572613e-05,0.9678236798327546,C,C
113706.0,50376011.0,661.98,21.354193548387098,4.960548404795254e-05,0.9772761281895792,C,113706.0,368.0,172.7699530516432,0.0006067270865723711,0.8020668290101283,A,A
136300.0,50438479.0,660.5949860797477,21.30951567999186,4.9501698003166794e-05,0.9773256298875824,C,136300.0,3.0,1.4084507042253522,4.946144727492156e-06,0.9994031652028852,D,C
58003.0,50369118.0,658.4324324324325,21.239755884917177,4.9339647003960265e-05,0.9773749695345864,C,58003.0,129.0,60.563380281690144,0.0002126842232821627,0.9028197971091433,B,B
135865.0,50437464.0,658.056240161826,21.227620650381485,4.931145702891792e-05,0.9774242809916153,C,135865.0,9.0,4.225352112676057,1.4838434182476469e-05,0.9959227280296367,C,C
155717.0,50484136.0,657.8539280462219,21.22109445310393,4.929629676663913e-05,0.9774735772883819,C,155717.0,,,,,D,C
148874.0,50463067.0,656.918918918919,21.190932868352224,4.922623183967893e-05,0.9775228035202216,C,148874.0,,,,,D,C
135435.0,50437067.0,656.6114887759991,21.18101576696771,4.920319455599895e-05,0.9775720067147776,C,135435.0,22.0,10.328638497652582,3.627172800160914e-05,0.9862365279382982,C,C
5894.0,50308144.0,656.5405405405405,21.178727114210986,4.91978780486086e-05,0.9776212045928262,C,5894.0,36.0,16.901408450704228,5.9353736729905874e-05,0.9736255075981036,C,C
135857.0,50492249.0,655.0161478754145,21.129553157271435,4.9083647654891676e-05,0.9776702882404811,C,135857.0,,,,,D,C
154829.0,50482567.0,653.7946351455233,21.090149520823335,4.899211357495424e-05,0.9777192803540561,C,154829.0,16.0,7.511737089201878,2.637943854662483e-05,0.9904539406759406,C,C
139134.0,50448136.0,652.972972972973,21.063644289450743,4.893054230423118e-05,0.9777682108963603,C,139134.0,105.0,49.29577464788733,0.00017311506546222546,0.9202615521331898,B,B
135809.0,50492222.0,652.1783677046071,21.03801186143894,4.887099854314422e-05,0.9778170818949035,C,135809.0,,,,,D,C
156971.0,50485526.0,652.1783677046071,21.03801186143894,4.887099854314422e-05,0.9778659528934466,C,156971.0,,,,,D,C
159459.0,50490650.0,652.1783677046071,21.03801186143894,4.887099854314422e-05,0.9779148238919897,C,159459.0,,,,,D,C
159457.0,50490648.0,652.1783677046071,21.03801186143894,4.887099854314422e-05,0.9779636948905328,C,159457.0,,,,,D,C
156972.0,50485527.0,652.1783677046071,21.03801186143894,4.887099854314422e-05,0.9780125658890759,C,156972.0,,,,,D,C
159458.0,50490649.0,652.1783677046071,21.03801186143894,4.887099854314422e-05,0.978061436887619,C,159458.0,,,,,D,C
155741.0,50484160.0,652.1783677046071,21.03801186143894,4.887099854314422e-05,0.9781103078861622,C,155741.0,,,,,D,C
159441.0,50490632.0,652.1783677046071,21.03801186143894,4.887099854314422e-05,0.9781591788847053,C,159441.0,,,,,D,C
156970.0,50485525.0,652.1783677046071,21.03801186143894,4.887099854314422e-05,0.9782080498832484,C,156970.0,,,,,D,C
159439.0,50490630.0,652.1783677046071,21.03801186143894,4.887099854314422e-05,0.9782569208817915,C,159439.0,,,,,D,C
159440.0,50490631.0,652.1783677046071,21.03801186143894,4.887099854314422e-05,0.9783057918803346,C,159440.0,,,,,D,C
156973.0,50485528.0,652.1783677046071,21.03801186143894,4.887099854314422e-05,0.9783546628788777,C,156973.0,,,,,D,C
22696.0,50328216.0,650.0,20.967741935483872,4.870776251724999e-05,0.9784033706413949,C,22696.0,,,,,D,C
103433.0,50422461.0,649.0810810810812,20.938099389712296,4.86389033103649e-05,0.9784520095447053,C,103433.0,10.0,4.694835680751174,1.648714909164052e-05,0.9951428858776021,C,C
140031.0,50450157.0,646.5135135135135,20.85527462946818,4.844650258524479e-05,0.9785004560472906,C,140031.0,,,,,D,C
135436.0,50437068.0,646.3750793371712,20.85080901087649,4.84361290175747e-05,0.9785488921763082,C,135436.0,30.0,14.084507042253522,4.946144727492156e-05,0.9786359522070509,C,C
86013.0,50377971.0,644.5405405405406,20.79163034001744,4.829865781752092e-05,0.9785971908341258,C,86013.0,22.0,10.328638497652582,3.627172800160914e-05,0.9862002562102966,C,C
91820.0,50413532.0,643.8648648648649,20.769834350479513,4.824802604775246e-05,0.9786454388601735,C,91820.0,12.0,5.633802816901409,1.9784578909968624e-05,0.9937596140688149,C,C
136749.0,50438953.0,639.7694124465235,20.637722982145917,4.794113324191665e-05,0.9786933799934154,C,136749.0,27.0,12.67605633802817,4.45153025474294e-05,0.9808468789002402,C,C
135462.0,50437094.0,638.85746103433,20.608305194655806,4.7872796145282206e-05,0.9787412527895607,C,135462.0,26.0,12.206572769953052,4.286658763826535e-05,0.9827676317694177,C,C
135653.0,50437264.0,635.5779648016713,20.5025149936023,4.762704703193366e-05,0.9787888798365927,C,135653.0,56.0,26.291079812206576,9.232803491318691e-05,0.9561623192802369,C,C
119435.0,50392437.0,631.3513513513514,20.36617262423714,4.7310325671640744e-05,0.9788361901622643,C,119435.0,166.0,77.93427230046949,0.0002736866749212326,0.8806099585677947,A,A
135618.0,50437234.0,631.2082431732996,20.36155623139676,4.7299601857562556e-05,0.9788834897641219,C,135618.0,14.0,6.572769953051644,2.3082008728296728e-05,0.9929352566142342,C,C
34089.0,50170835.0,628.4864864864865,20.273757628596336,4.70956469678225e-05,0.9789305854110897,C,34089.0,75.0,35.21126760563381,0.0001236536181873039,0.9405489890904536,B,B
110262.0,50365545.0,628.4324324324325,20.27201394943331,4.709159642624104e-05,0.9789776770075159,C,110262.0,58.0,27.230046948356808,9.562546473151501e-05,0.9548449960678146,C,C
135299.0,50436935.0,625.5319971597072,20.178451521280877,4.687425225322479e-05,0.9790245512597692,C,135299.0,20.0,9.389671361502348,3.297429818328104e-05,0.9876873970583618,C,C
135818.0,50437420.0,623.8276964556277,20.123474079213796,4.674654044714435e-05,0.9790712978002163,C,135818.0,19.0,8.92018779342723,3.132558327411698e-05,0.9882446626976592,C,C
162629.0,50497995.0,623.2817955354833,20.105864372112364,4.670563335118075e-05,0.9791180034335675,C,162629.0,,,,,D,C
43618.0,50312149.0,621.8378378378379,20.05928509154316,4.659743035330096e-05,0.9791646008639208,C,43618.0,2.0,0.9389671361502347,3.2974298183281036e-06,0.9996883928821686,D,C
9009.0,50316088.0,621.2432432432432,20.04010462074978,4.6552874395904706e-05,0.9792111537383167,C,9009.0,24.0,11.267605633802818,3.956915781993725e-05,0.9847691716691437,C,C
16623.0,50420234.0,620.8378378378378,20.027027027027025,4.652249533404363e-05,0.9792576762336507,C,16623.0,1752.0,822.5352112676056,0.002888548520855419,0.5321738470948821,AA,AA
148381.0,50463487.0,620.1081081081081,20.00348735832607,4.646781302269372e-05,0.9793041440466733,C,148381.0,10.0,4.694835680751174,1.648714909164052e-05,0.9953572188157934,C,C
86642.0,50335270.0,619.5945945945946,19.986922406277245,4.642933287766969e-05,0.979350573379551,C,86642.0,15.0,7.042253521126761,2.473072363746078e-05,0.9921471708876552,C,C
136221.0,50438254.0,619.0503535632881,19.969366243977035,4.638855016550812e-05,0.9793969619297165,C,136221.0,5.0,2.347417840375587,8.24357454582026e-06,0.9982869852093834,C,C
135448.0,50437080.0,618.3956109270383,19.94824551377543,4.633948701345216e-05,0.97944330141673,C,135448.0,41.0,19.248826291079812,6.759731127572613e-05,0.9675532905876518,C,C
135902.0,50437499.0,616.4555858189727,19.88566405867654,4.6194111194619605e-05,0.9794894955279246,C,135902.0,12.0,5.633802816901409,1.9784578909968624e-05,0.9936409065953552,C,C
125932.0,50412027.0,612.1891891891892,19.748038360941585,4.587440868100746e-05,0.9795353699366056,C,125932.0,10.0,4.694835680751174,1.648714909164052e-05,0.9955056031576182,C,C
135641.0,50437252.0,611.2801760212382,19.718715355523813,4.580629176176191e-05,0.9795811762283674,C,135641.0,42.0,19.71830985915493,6.924602618489019e-05,0.9670059172378096,C,C
139325.0,50446646.0,611.2221252286276,19.71684274931057,4.5801941724499736e-05,0.9796269781700919,C,139325.0,11.0,5.164319248826291,1.813586400080457e-05,0.9948840376368635,C,C
41795.0,50375444.0,611.0810810810812,19.71229293809939,4.579137257858721e-05,0.9796727695426705,C,41795.0,83.0,38.967136150234744,0.0001368433374606163,0.9352318835083998,B,B
135342.0,50436978.0,609.7860407665385,19.670517444081884,4.569432870767796e-05,0.9797184638713782,C,135342.0,,,,,D,C
136701.0,50481038.0,609.7843497782286,19.67046289607189,4.56942019934364e-05,0.9797641580733716,C,136701.0,9.0,4.225352112676057,1.4838434182476469e-05,0.9963530426209287,C,C
135363.0,50436999.0,607.2951284232696,19.590165433008696,4.550767214326684e-05,0.9798096657455149,C,135363.0,1.0,0.4694835680751174,1.6487149091640518e-06,0.9998136952152642,D,C
123157.0,50404533.0,606.9459459459459,19.57890148212729,4.5481506147604285e-05,0.9798551472516625,C,123157.0,22.0,10.328638497652582,3.627172800160914e-05,0.9866355169463156,C,C
136655.0,50438853.0,606.1575521029192,19.553469422674812,4.5422427839794733e-05,0.9799005696795022,C,136655.0,17.0,7.981220657276996,2.8028153455788885e-05,0.9902033360097474,C,C
136471.0,50438651.0,604.5405405405405,19.501307759372274,4.5301257047228594e-05,0.9799458709365495,C,136471.0,,,,,D,C
136195.0,50438228.0,604.1081081081081,19.487358326068005,4.526885271457679e-05,0.9799911397892641,C,136195.0,44.0,20.657276995305164,7.254345600321829e-05,0.9645921986107938,C,C
103134.0,50345484.0,602.8108108108108,19.445510026155187,4.517163971662136e-05,0.9800363114289807,C,103134.0,42.0,19.71830985915493,6.924602618489019e-05,0.966798179159255,C,C
135350.0,50436986.0,602.404487224067,19.43240281367958,4.514119185082402e-05,0.9800814526208316,C,135350.0,1.0,0.4694835680751174,1.6487149091640518e-06,0.9997955593512635,D,C
135100.0,50436756.0,602.1765922409963,19.425051362612784,4.5124114535878974e-05,0.9801265767353674,C,135100.0,11.0,5.164319248826291,1.813586400080457e-05,0.9949747169568675,C,C
125798.0,50411929.0,602.1351351351351,19.423714036617262,4.512100794685291e-05,0.9801716977433143,C,125798.0,6.0,2.8169014084507045,9.892289454984312e-06,0.9978632654777262,C,C
135461.0,50437093.0,597.8753771321323,19.2863024881333,4.480180289886642e-05,0.9802164995462131,C,135461.0,54.0,25.35211267605634,8.90306050948588e-05,0.9580814234345045,C,C
70393.0,50270988.0,596.918918918919,19.255448997384484,4.4730130684240475e-05,0.9802612296768974,C,70393.0,412.0,193.42723004694835,0.0006792705425755893,0.7872382871171066,A,A
136739.0,50438945.0,596.4767010039993,19.241183903354816,4.469699307627004e-05,0.9803059266699737,C,136739.0,8.0,3.755868544600939,1.3189719273312415e-05,0.9965805652783936,C,C
57986.0,50375373.0,594.7297297297298,19.184829991281607,4.4566083750190695e-05,0.9803504927537239,C,57986.0,89.0,41.78403755868545,0.00014673562691560062,0.9291464767786745,B,B
92799.0,50316671.0,594.5135135135135,19.17785527462947,4.4549881583864784e-05,0.9803950426353077,C,92799.0,154.0,72.30046948356808,0.000253902096011264,0.8890645686219879,A,A
148386.0,50463485.0,593.7297297297298,19.15257192676548,4.449114873093339e-05,0.9804395337840387,C,148386.0,15.0,7.042253521126761,2.473072363746078e-05,0.9920729787167427,C,C
135996.0,50437592.0,593.1255477372556,19.133082185072762,4.4445874341692416e-05,0.9804839796583804,C,135996.0,7.0,3.286384976525822,1.1541004364148364e-05,0.9972219153780595,C,C
135645.0,50437256.0,592.0820977014073,19.09942250649701,4.4367683393162085e-05,0.9805283473417735,C,135645.0,46.0,21.5962441314554,7.584088582154638e-05,0.9630193245874505,C,C
135328.0,50436964.0,591.5844368402384,19.08336893033027,4.433039116694678e-05,0.9805726777329404,C,135328.0,20.0,9.389671361502348,3.297429818328104e-05,0.9874895512692622,C,C
70406.0,50271227.0,591.1351351351352,19.068875326939846,4.4296722735022536e-05,0.9806169744556754,C,70406.0,401.0,188.26291079812208,0.0006611346785747849,0.7925900157122531,A,A
136053.0,50437651.0,591.0447023789465,19.06595814125634,4.428994615469604e-05,0.9806612644018301,C,136053.0,72.0,33.802816901408455,0.00011870747345981175,0.9427318876301873,B,B
30410.0,50379926.0,590.8378378378378,19.059285091543156,4.427444475632441e-05,0.9807055388465864,C,30410.0,532.0,249.76525821596246,0.0008771163316752756,0.7594426024635101,A,A
135646.0,50437257.0,589.9642911811009,19.031106167132286,4.420898552077967e-05,0.9807497478321072,C,135646.0,28.0,13.145539906103288,4.6164017456593456e-05,0.9802483953882135,C,C
135437.0,50437069.0,589.7580900383236,19.024454517365278,4.419353383417478e-05,0.9807939413659414,C,135437.0,20.0,9.389671361502348,3.297429818328104e-05,0.9873576540765291,C,C
111645.0,50370029.0,589.34,19.010967741935485,4.416220424910171e-05,0.9808381035701905,C,111645.0,,,,,D,C
135767.0,50437371.0,584.0231545052894,18.83945659694482,4.376378632956744e-05,0.98088186735652,C,135767.0,34.0,15.962441314553992,5.605630691157777e-05,0.9748208259072474,C,C
86953.0,50344100.0,583.3243243243244,18.81691368788143,4.371141947649923e-05,0.9809255787759965,C,86953.0,43.0,20.187793427230048,7.089474109405424e-05,0.9657446503322998,C,C
136096.0,50439827.0,583.0581345796163,18.808326921923108,4.3691472542853445e-05,0.9809692702485394,C,136096.0,15.0,7.042253521126761,2.473072363746078e-05,0.9919987865458302,C,C
135655.0,50437266.0,582.7384199674505,18.79801354733711,4.3667514722233945e-05,0.9810129377632616,C,135655.0,43.0,20.187793427230048,7.089474109405424e-05,0.9654610713679238,C,C
135496.0,50437128.0,580.5522601282345,18.727492262201114,4.3503694792582754e-05,0.9810564414580542,C,135496.0,48.0,22.535211267605636,7.91383156398745e-05,0.9616970552303007,C,C
106418.0,50394842.0,580.3783783783783,18.721883173496074,4.349066496030878e-05,0.9810999321230145,C,106418.0,63.0,29.577464788732396,0.00010386903927733527,0.9513777486138433,C,C
48100.0,50369057.0,580.1351351351352,18.714036617262426,4.347243752319215e-05,0.9811434045605377,C,48100.0,25.0,11.737089201877934,4.1217872729101296e-05,0.9834337125927207,C,C
119156.0,50392432.0,577.8918918918919,18.64167393199651,4.330434004756088e-05,0.9811867089005852,C,119156.0,57.0,26.760563380281692,9.397674982235096e-05,0.9560699912453237,C,C
122470.0,50402083.0,577.7567567567568,18.63731473408893,4.32942136936072e-05,0.9812300031142789,C,122470.0,87.0,40.845070422535215,0.00014343819709727252,0.9311793422616736,B,B
135629.0,50437240.0,572.4284258951061,18.46543309339052,4.2894935117880095e-05,0.9812728980493968,C,135629.0,15.0,7.042253521126761,2.473072363746078e-05,0.9915289027967175,C,C
9833.0,50316518.0,571.1891891891892,18.425457715780297,4.280207289145785e-05,0.9813157001222882,C,9833.0,28.0,13.145539906103288,4.6164017456593456e-05,0.9800637393183871,C,C
135661.0,50437272.0,570.7222180218762,18.41039412973794,4.276708039804264e-05,0.9813584672026863,C,135661.0,25.0,11.737089201877934,4.1217872729101296e-05,0.9833512768472624,C,C
158169.0,50488170.0,569.7963649911127,18.380527902939118,4.269770158335294e-05,0.9814011649042697,C,158169.0,,,,,D,C
123123.0,50404310.0,568.2162162162163,18.329555361813426,4.2579293104476664e-05,0.9814437441973741,C,123123.0,1071.0,502.81690140845075,0.0017657736677146997,0.6531730342784321,A,A
135651.0,50437262.0,567.6704144991907,18.311948854812602,4.253839344230068e-05,0.9814862825908164,C,135651.0,43.0,20.187793427230048,7.089474109405424e-05,0.9658155450733938,C,C
108622.0,50360423.0,566.6486486486486,18.27898866608544,4.2461827398613855e-05,0.981528744418215,C,108622.0,,,,,D,C
100146.0,50336225.0,565.9446728587592,18.256279769637395,4.240907495924182e-05,0.9815711534931743,C,100146.0,10.0,4.694835680751174,1.648714909164052e-05,0.9955385774558014,C,C
69654.0,50372834.0,563.1891891891892,18.167393199651265,4.220259273739939e-05,0.9816133560859116,C,69654.0,609.0,285.9154929577465,0.0010040673796809076,0.7445629504083046,A,A
135500.0,50439816.0,562.1796904892925,18.13482872546105,4.21269459328824e-05,0.9816554830318445,C,135500.0,33.0,15.492957746478874,5.4407592002413714e-05,0.9759683314840246,C,C
15144.0,50334227.0,560.4864864864865,18.080209241499563,4.200006565832558e-05,0.9816974830975028,C,15144.0,67.0,31.455399061032864,0.00011046389891399148,0.9471009821394714,B,B
122120.0,50401830.0,558.7837837837837,18.025283347863994,4.187247359850909e-05,0.9817393555711014,C,122120.0,50.0,23.474178403755868,8.243574545820259e-05,0.9606517699778907,C,C
150032.0,50472189.0,557.8921926342487,17.99652234304028,4.180566219854903e-05,0.9817811612333,C,150032.0,67.0,31.455399061032864,0.00011046389891399148,0.9469905182405574,B,B
152068.0,50476355.0,555.6756756756757,17.92502179598954,4.1639567457574215e-05,0.9818228008007576,C,152068.0,1.0,0.4694835680751174,1.6487149091640518e-06,0.9998714002370845,D,C
135671.0,50437282.0,554.932099144655,17.901035456279192,4.1583847535902894e-05,0.9818643846482935,C,135671.0,53.0,24.882629107981224,8.738189018569475e-05,0.9589634859109073,C,C
135797.0,50437400.0,553.9709548725684,17.870030802340917,4.1511824171365035e-05,0.9819058964724648,C,135797.0,5.0,2.347417840375587,8.24357454582026e-06,0.9985260488712138,C,C
135204.0,50436850.0,553.659728652594,17.85999124685787,4.1488502428577875e-05,0.9819473849748934,C,135204.0,3.0,1.4084507042253522,4.946144727492156e-06,0.9992349962821516,D,C
135475.0,50437107.0,547.8612078541968,17.672942188845056,4.105399016088608e-05,0.9819884389650543,C,135475.0,42.0,19.71830985915493,6.924602618489019e-05,0.9671444092901793,C,C
83638.0,50377969.0,546.4864864864865,17.628596338273756,4.0950975388723274e-05,0.982029389940443,C,83638.0,63.0,29.577464788732396,0.00010386903927733527,0.9508584034174569,C,C
73172.0,50323124.0,545.8918918918919,17.609415867480383,4.0906419431327036e-05,0.9820702963598743,C,73172.0,1.0,0.4694835680751174,1.6487149091640518e-06,0.9998911848159944,D,C
136235.0,50438416.0,545.7446544750117,17.604666273387473,4.089538619265772e-05,0.982111191746067,C,136235.0,2.0,0.9389671361502347,3.2974298183281036e-06,0.9997312594698066,D,C
135899.0,50437496.0,541.7939283034762,17.47722349366052,4.059933845091336e-05,0.9821517910845179,C,135899.0,33.0,15.492957746478874,5.4407592002413714e-05,0.9758051087080175,C,C
70720.0,50272354.0,539.4594594594595,17.401918047079338,4.0424404983131385e-05,0.982192215489501,C,70720.0,43.0,20.187793427230048,7.089474109405424e-05,0.9660282292966759,C,C
135099.0,50436755.0,537.0810810810812,17.325196163905844,4.024618115354644e-05,0.9822324616706545,C,135099.0,138.0,64.7887323943662,0.00022752265746463918,0.8966667930681429,B,B
137793.0,50438834.0,535.8933701447196,17.28688290789418,4.0157180011658075e-05,0.9822726188506662,C,137793.0,,,,,D,C
108875.0,50360956.0,533.3783783783783,17.20575414123801,3.996871905521532e-05,0.9823125875697214,C,108875.0,54.0,25.35211267605634,8.90306050948588e-05,0.9582594846446943,C,C
135794.0,50437397.0,532.4336188112941,17.175278026170776,3.989792347886234e-05,0.9823524854932003,C,135794.0,7.0,3.286384976525822,1.1541004364148364e-05,0.997256538391152,C,C
153973.0,50479937.0,532.4110336505116,17.17454947259715,3.989623105940417e-05,0.9823923817242597,C,153973.0,85.0,39.906103286384976,0.0001401407672789444,0.9333078332094047,B,B
86942.0,50375408.0,532.3783783783783,17.173496076721882,3.9893784035958016e-05,0.9824322755082956,C,86942.0,23.0,10.7981220657277,3.792044291077319e-05,0.9857963210575518,C,C
137961.0,50442909.0,532.3243243243244,17.17175239755885,3.988973349437655e-05,0.9824721652417899,C,137961.0,74.0,34.74178403755869,0.00012200490327813985,0.9409183012301064,B,B
162341.0,50496721.0,531.2197880605053,17.13612219550017,3.980696504817687e-05,0.9825119722068381,C,162341.0,,,,,D,C
89381.0,50256154.0,529.7297297297298,17.08805579773322,3.9695307498465694e-05,0.9825516675143365,C,89381.0,,,,,D,C
121966.0,50470210.0,526.972972972973,16.999128160418486,3.948872987781042e-05,0.9825911562442143,C,121966.0,11.0,5.164319248826291,1.813586400080457e-05,0.9944669127648453,C,C
125935.0,50412024.0,524.9459459459459,16.93374019180471,3.933683456850506e-05,0.9826304930787828,C,125935.0,19.0,8.92018779342723,3.132558327411698e-05,0.9885265929471263,C,C
136403.0,50438583.0,522.7770303655617,16.863775173082637,3.917430683772149e-05,0.9826696673856206,C,136403.0,6.0,2.8169014084507045,9.892289454984312e-06,0.9980413266879167,C,C
97169.0,50329631.0,522.0270270270271,16.839581517000873,3.911810532310535e-05,0.9827087854909436,C,97169.0,125.0,58.68544600938967,0.0002060893636455065,0.905752860932546,B,B
136487.0,50438667.0,521.9459459459459,16.83696599825632,3.911202951073313e-05,0.9827478975204543,C,136487.0,3.0,1.4084507042253522,4.946144727492156e-06,0.9990965042297828,D,C
146960.0,50460096.0,517.2757104336146,16.686313239794018,3.876206532268042e-05,0.982786659585777,C,146960.0,14.0,6.572769953051644,2.3082008728296728e-05,0.9927736825531365,C,C
160395.0,50493722.0,516.1412277129316,16.649717022997795,3.867705283815896e-05,0.9828253366386152,C,160395.0,,,,,D,C
135451.0,50437083.0,515.965423831581,16.644045930051,3.866387897092444e-05,0.982864000517586,C,135451.0,39.0,18.30985915492958,6.429988145739803e-05,0.9701384755652205,C,C
136405.0,50438585.0,514.3537823297347,16.59205749450757,3.854311058394771e-05,0.98290254362817,C,136405.0,12.0,5.633802816901409,1.9784578909968624e-05,0.9942937976993833,C,C
69823.0,50323111.0,513.2432432432432,16.556233653007848,3.845989231611549e-05,0.9829410035204861,C,69823.0,232.0,108.92018779342723,0.00038250185892606004,0.8487304070841987,A,A
135799.0,50437402.0,512.647700977442,16.537022612175548,3.8415265344959123e-05,0.9829794187858311,C,135799.0,42.0,19.71830985915493,6.924602618489019e-05,0.9666596871068853,C,C
91090.0,50310297.0,512.4324324324325,16.53007846556234,3.8399134192393345e-05,0.9830178179200234,C,91090.0,1.0,0.4694835680751174,1.6487149091640518e-06,0.9998252362196283,D,C
91844.0,50261569.0,512.4324324324325,16.53007846556234,3.8399134192393345e-05,0.9830562170542158,C,91844.0,3.0,1.4084507042253522,4.946144727492156e-06,0.9994773573737971,D,C
91092.0,50310296.0,512.4324324324325,16.53007846556234,3.8399134192393345e-05,0.9830946161884081,C,91092.0,15.0,7.042253521126761,2.473072363746078e-05,0.9915783642439925,C,C
232.0,50306158.0,512.4324324324325,16.53007846556234,3.8399134192393345e-05,0.9831330153226004,C,232.0,,,,,D,C
112768.0,50373973.0,510.972972972973,16.48299912816042,3.8289769569693485e-05,0.9831713050921701,C,112768.0,14.0,6.572769953051644,2.3082008728296728e-05,0.9929583386229625,C,C
135277.0,50436913.0,509.4583194722761,16.43413933781536,3.817626898045062e-05,0.9832094813611506,C,135277.0,9.0,4.225352112676057,1.4838434182476469e-05,0.9960414355030965,C,C
99187.0,50410389.0,508.7464199999999,16.411174838709673,3.812292277978633e-05,0.9832476042839304,C,99187.0,,,,,D,C
