CV,CM,Demanda,Soma de Total Unidades
137966.0,50442901.0,377.8648648648649,70.0
103135.0,50345485.0,377.7297297297297,118.0
135463.0,50437095.0,377.538909949564,28.0
136103.0,50439701.0,376.5201079831463,20.0
135666.0,50437277.0,376.4835930222887,20.0
73562.0,50398973.0,375.7837837837838,205.0
37703.0,50374079.0,375.1891891891892,826.0
92529.0,50264614.0,375.1081081081081,15.0
135194.0,50436843.0,373.8106111009769,11.0
97167.0,50329585.0,373.0,1.0
51878.0,50374115.0,369.9189189189189,91.0
135633.0,50437244.0,369.7297297297297,47.0
112763.0,50373967.0,367.5135135135135,201.0
135369.0,50437003.0,367.2552812731583,5.0
135823.0,50437424.0,367.232370454141,
139328.0,50446647.0,366.4781891592463,2.0
116203.0,50384291.0,366.4324324324324,376.0
97168.0,50329630.0,366.1891891891892,29.0
148285.0,50463573.0,364.8260729261212,
69822.0,50270693.0,364.5675675675676,20.0
158147.0,50487678.0,364.5405405405406,15.0
57999.0,50375375.0,362.3243243243244,56.0
135095.0,50436751.0,360.6486486486486,53.0
135206.0,50436852.0,360.5046645676151,
105213.0,50350785.0,360.3783783783784,5.0
135093.0,50436749.0,360.2162162162163,21.0
135665.0,50437276.0,359.9798332817604,25.0
10162.0,50410555.0,359.8378378378378,25.0
135292.0,50436928.0,359.6546199921034,1.0
87516.0,50399653.0,359.6486486486486,70.0
97153.0,50329619.0,359.2702702702703,7.0
86939.0,50338186.0,357.8108108108108,56.0
117126.0,50387112.0,357.2972972972973,17.0
135114.0,50436768.0,356.9684897432952,39.0
135594.0,50437210.0,355.822542450562,23.0
135730.0,50437332.0,354.4317374330852,
158160.0,50488161.0,354.1621621621622,12.0
135452.0,50437084.0,353.7331654741179,26.0
9125.0,50316501.0,352.2702702702703,21.0
9474.0,50321196.0,348.5135135135135,84.0
73214.0,50280609.0,347.8378378378379,58.0
129955.0,50421997.0,347.2,27.0
122114.0,50401824.0,346.1891891891892,38.0
122458.0,50401929.0,345.8378378378378,20.0
51873.0,50374080.0,345.7297297297297,29.0
152654.0,50477178.0,345.37608,
135976.0,50437573.0,345.1157205819969,2.0
148392.0,50463463.0,344.6486486486486,
86964.0,50399271.0,344.2972972972973,30.0
135416.0,50437048.0,343.4979551676327,22.0
135349.0,50436985.0,343.3411407955867,1.0
153720.0,50476884.0,343.0,40.0
92567.0,50343902.0,342.0540540540541,
23082.0,50396097.0,339.8108108108108,20.0
135476.0,50437108.0,339.4973383376768,4.0
123024.0,50404135.0,339.1351351351352,25.0
135272.0,50436907.0,338.3928084572125,13.0
103382.0,50422458.0,337.2972972972973,204.0
158151.0,50488152.0,337.2972972972973,23.0
155426.0,50483452.0,336.8648648648649,1.0
135300.0,50436936.0,336.4375374366682,13.0
124219.0,50406923.0,334.972972972973,10.0
135830.0,50437431.0,334.7292514977107,
148318.0,50463606.0,334.7027027027027,2.0
135372.0,50437006.0,334.4133694677889,
92806.0,50264914.0,333.972972972973,336.0
135632.0,50437243.0,333.8378378378379,37.0
112022.0,50372049.0,333.5135135135135,153.0
135770.0,50437375.0,333.5045208022347,7.0
136105.0,50439703.0,333.0743074483477,8.0
135707.0,50436676.0,332.972972972973,30.0
71766.0,50304099.0,332.4324324324324,46.0
135816.0,50437418.0,332.3513640862723,
135853.0,50437453.0,332.0278690320667,
135649.0,50437260.0,331.9179948035077,15.0
135660.0,50437271.0,329.5202384356627,17.0
135318.0,50436954.0,329.4081740435817,8.0
136763.0,50438968.0,328.6486486486486,37.0
86951.0,50338172.0,328.0810810810811,47.0
135852.0,50437452.0,326.838679241092,
135824.0,50437425.0,325.8273506391442,
27242.0,50318492.0,325.7837837837838,1.0
139326.0,50446648.0,325.2232572032717,
135714.0,50436683.0,323.8918918918919,
98943.0,50334008.0,323.6756756756757,43.0
71602.0,50275980.0,323.5945945945946,38.0
135870.0,50437468.0,322.3800072265005,134.0
135642.0,50437253.0,321.2972972972973,72.0
73568.0,50282150.0,320.3513513513514,41.0
135724.0,50437327.0,319.1351351351352,60.0
140034.0,50450155.0,318.8918918918919,
117087.0,50386658.0,318.2972972972973,15.0
136467.0,50438647.0,317.8378378378379,30.0
9521.0,50316512.0,317.027027027027,11.0
102422.0,50342602.0,316.2972972972973,25.0
7978.0,50365439.0,316.0,13.0
87474.0,50310445.0,314.3783783783784,30.0
136490.0,50438670.0,313.9459459459459,222.0
2821.0,50369019.0,313.7297297297297,36.0
135438.0,50437070.0,312.7449339661745,7.0
150190.0,50470892.0,311.7567567567568,6115.0
135643.0,50437254.0,311.5380345936725,20.0
136491.0,50438671.0,310.918918918919,224.0
112764.0,50388037.0,310.6486486486486,244.0
135709.0,50436678.0,310.0540540540541,21.0
121242.0,50398452.0,309.9459459459459,7.0
135589.0,50437205.0,309.6216216216216,47.0
116691.0,50386074.0,309.2702702702703,5.0
135881.0,50437479.0,308.7567567567568,2.0
155427.0,50483453.0,307.8918918918919,1.0
38856.0,50396305.0,306.5135135135135,6.0
92797.0,50328774.0,306.2972972972973,16.0
70721.0,50272355.0,305.8918918918919,33.0
135321.0,50436957.0,305.4469755481992,12.0
86969.0,50374136.0,301.3783783783784,174.0
158161.0,50488162.0,300.972972972973,15.0
117085.0,50386656.0,300.7837837837838,22.0
6586.0,50410540.0,300.7567567567568,25.0
86955.0,50247708.0,300.7297297297297,9.0
135997.0,50437593.0,300.2432432432432,6.0
135050.0,50440647.0,299.972972972973,6723.0
92573.0,50343440.0,299.8918918918919,
69720.0,50269455.0,299.7027027027027,187.0
135154.0,50436808.0,299.6497317400061,17.0
59372.0,50186453.0,299.6216216216216,9.0
146964.0,50460390.0,297.0810810810811,119.0
108876.0,50360953.0,295.8918918918919,17.0
137969.0,50442903.0,295.6216216216217,63.0
155294.0,50482625.0,294.0540540540541,60.0
97374.0,50330589.0,293.9189189189189,706.0
110261.0,50365544.0,293.2702702702703,6.0
158152.0,50488153.0,292.3243243243243,18.0
158153.0,50488154.0,292.3243243243243,52.0
23037.0,50396098.0,290.9459459459459,1.0
9832.0,50316517.0,289.4864864864865,15.0
112023.0,50372050.0,287.918918918919,37.0
135362.0,50436998.0,287.1497609702276,2.0
106422.0,50366607.0,286.6486486486486,66.0
109481.0,50363003.0,286.0540540540541,63.0
136538.0,50438723.0,285.8926310183057,
135191.0,50436840.0,285.1175106526858,2.0
162630.0,50497996.0,284.9733133631199,
135190.0,50436839.0,284.9733133631199,
87264.0,50248175.0,284.3243243243243,11.0
17043.0,50351462.0,284.1621621621622,37.0
116690.0,50386073.0,284.027027027027,7.0
112890.0,50373966.0,282.972972972973,21.0
136430.0,50472276.0,281.0810810810811,
135628.0,50437239.0,280.2162162162162,15.0
128624.0,50418030.0,278.4864864864865,22.0
110255.0,50418023.0,278.4864864864865,20.0
135373.0,50437007.0,278.0221426976588,
15142.0,50310084.0,275.7027027027027,8.0
146967.0,50460393.0,275.4594594594595,56.0
135639.0,50437250.0,275.027027027027,21.0
148319.0,50463607.0,274.1621621621622,3.0
136695.0,50438901.0,274.1058033525925,
108405.0,50359439.0,273.8648648648649,33.0
135330.0,50436966.0,273.3779466900368,7.0
135368.0,50437002.0,272.8529960974876,
135367.0,50437001.0,272.0141833236253,
102730.0,50372836.0,271.5675675675676,123.0
135606.0,50437222.0,271.1351351351352,1.0
135331.0,50436967.0,270.5742986684634,
158154.0,50488155.0,269.8378378378379,36.0
109159.0,50399668.0,269.4864864864865,22.0
115508.0,50382792.0,269.4864864864865,78.0
135974.0,50437572.0,269.1226120995836,1.0
135169.0,50436823.0,268.972972972973,
92952.0,50395050.0,268.1351351351352,20.0
110095.0,50382848.0,267.9,
72178.0,50374153.0,267.5675675675676,28.0
110821.0,50366770.0,267.2432432432433,5250.0
135202.0,50439916.0,267.1396467948056,
118445.0,50389919.0,266.5675675675676,26.0
19910.0,50318491.0,266.0,32.0
125931.0,50412025.0,265.7027027027027,16.0
51875.0,50374078.0,265.6486486486486,22.0
112757.0,50373960.0,265.4864864864865,28.0
7979.0,50365440.0,263.0,15.0
18879.0,50324028.0,261.5675675675676,3.0
58811.0,50374072.0,259.8648648648649,46.0
60000.0,50399285.0,258.1081081081081,316.0
112024.0,50372051.0,256.4324324324324,12.0
68944.0,50235130.0,256.3783783783784,26.0
116199.0,50384136.0,256.3513513513514,222.0
95937.0,50303572.0,255.972972972973,
86945.0,50374121.0,255.0,242.0
116666.0,50385856.0,254.3243243243243,3.0
135097.0,50436753.0,254.2702702702703,14.0
112765.0,50428011.0,252.7567567567568,271.0
135408.0,50437042.0,251.7923608747562,8.0
134427.0,50439992.0,251.0,
95557.0,50302748.0,250.8108108108108,73.0
129612.0,50421436.0,250.8108108108108,22.0
123887.0,50406022.0,250.0,
118918.0,50389920.0,249.8918918918919,12.0
110076.0,50364688.0,249.5405405405405,
103348.0,50346008.0,249.1891891891892,39.0
97431.0,50330178.0,249.1891891891892,26.0
97259.0,50329838.0,248.6756756756757,14.0
23218.0,50396168.0,248.3783783783784,
135506.0,50439821.0,247.4997504379836,9.0
135101.0,50436757.0,247.3513513513514,55.0
115659.0,50380658.0,247.2702702702703,5.0
127754.0,50415866.0,247.1891891891892,6.0
155198.0,50482578.0,246.5621785393057,
158159.0,50488160.0,246.0540540540541,12.0
136106.0,50439704.0,245.8518642197365,7.0
86935.0,50247147.0,245.2702702702703,37.0
72953.0,50372832.0,244.9459459459459,26.0
95313.0,50301974.0,244.8918918918919,17.0
135200.0,50436847.0,244.8792802583055,1.0
9619.0,50316515.0,244.7837837837838,11.0
111466.0,50367455.0,244.7027027027027,7.0
118796.0,50391364.0,244.42,132.0
135860.0,50437460.0,243.915326063375,
136268.0,50476570.0,243.4594594594595,105.0
9149.0,50316502.0,241.7027027027027,9.0
116190.0,50384297.0,241.0810810810811,15.0
135464.0,50437096.0,241.0785676320154,14.0
82057.0,50374176.0,241.0,
8914.0,50316357.0,240.8648648648649,
41641.0,50319431.0,240.0,
98942.0,50334007.0,239.9189189189189,11.0
135285.0,50436921.0,239.3964640161877,7.0
135822.0,50437423.0,238.2957971460793,
146963.0,50460389.0,236.5405405405405,113.0
135391.0,50437025.0,235.923785120315,11.0
135098.0,50436754.0,235.6756756756757,32.0
69059.0,50237412.0,235.0540540540541,48.0
15826.0,50322641.0,234.2702702702703,34.0
85393.0,50420102.0,233.8108108108108,25.0
135803.0,50437406.0,233.6904091425382,28.0
59374.0,50369068.0,233.5945945945946,125.0
80643.0,50226513.0,231.7837837837838,
135813.0,50437415.0,231.3768206854344,4.0
150667.0,50472603.0,231.0803294193435,3.0
136269.0,50476569.0,230.9189189189189,101.0
98944.0,50334009.0,230.7567567567568,1.0
104905.0,50350277.0,229.6216216216216,3.0
70360.0,50270724.0,229.4054054054054,12.0
54403.0,50272692.0,228.5405405405405,15.0
135329.0,50436965.0,228.2545996316468,5.0
116193.0,50384301.0,227.5675675675676,160.0
123156.0,50404532.0,227.1891891891892,4.0
59313.0,50267044.0,227.1621621621622,17.0
109171.0,50362093.0,223.12,910.0
16873.0,50324023.0,222.6486486486486,4.0
150664.0,50472600.0,222.3284402053919,1.0
25543.0,50304301.0,221.5945945945946,45.0
74776.0,50284547.0,221.3783783783784,68.0
24865.0,50400613.0,219.972972972973,16.0
7741.0,50320210.0,219.4054054054054,9.0
153040.0,50477343.0,219.284642682074,
152766.0,50477291.0,219.284642682074,
155743.0,50484169.0,219.284642682074,
136128.0,50439726.0,219.284642682074,
136130.0,50439728.0,219.284642682074,
136139.0,50439737.0,219.284642682074,
136108.0,50439706.0,219.284642682074,
136135.0,50439733.0,219.284642682074,
136142.0,50439740.0,219.284642682074,
136137.0,50439735.0,219.284642682074,
136111.0,50439709.0,219.284642682074,
136125.0,50439723.0,219.284642682074,
136141.0,50439739.0,219.284642682074,
136134.0,50439732.0,219.284642682074,
136132.0,50439730.0,219.284642682074,
136136.0,50439734.0,219.284642682074,
136127.0,50439725.0,219.284642682074,
136129.0,50439727.0,219.284642682074,
136109.0,50439707.0,219.284642682074,
136138.0,50439736.0,219.284642682074,
136113.0,50439711.0,219.284642682074,
136140.0,50439738.0,219.284642682074,
136143.0,50439741.0,219.284642682074,
136126.0,50439724.0,219.284642682074,
136133.0,50439731.0,219.284642682074,
136112.0,50439710.0,219.284642682074,
136110.0,50439708.0,219.284642682074,
136131.0,50439729.0,219.284642682074,
15352.0,50322585.0,218.9459459459459,23.0
136040.0,50437635.0,218.3783783783784,9.0
107325.0,50356921.0,217.8918918918919,27.0
9432.0,50316505.0,217.8378378378379,22.0
111426.0,50368359.0,217.3783783783784,7.0
146231.0,50458325.0,216.4468625112665,
139342.0,50449309.0,216.4468625112665,
146245.0,50458328.0,216.4468625112665,
150663.0,50472599.0,216.4468625112665,
135861.0,50437461.0,216.4468625112665,
135969.0,50437567.0,216.4468625112665,
135771.0,50439918.0,216.4468625112665,
135199.0,50436846.0,216.4468625112665,
78934.0,50219902.0,216.3513513513514,4.0
136337.0,50477521.0,216.2162162162162,52.0
136772.0,50438977.0,216.1880368114313,2.0
67666.0,50322532.0,214.7567567567568,15.0
59364.0,50373671.0,214.3783783783784,101.0
92816.0,50394919.0,214.1891891891892,
92817.0,50264926.0,214.1891891891892,
92818.0,50395234.0,214.1891891891892,
44022.0,50312420.0,214.0540540540541,
129745.0,50421639.0,213.972972972973,18.0
135302.0,50436938.0,212.8705969477097,12.0
89368.0,50258193.0,212.4864864864865,23.0
100145.0,50336227.0,212.4594594594595,2.0
92807.0,50264877.0,212.4054054054054,13.0
136733.0,50438939.0,212.3243243243243,7.0
121968.0,50401219.0,211.9459459459459,
117687.0,50387935.0,211.027027027027,2.0
136330.0,50438509.0,208.8648648648649,4.0
148362.0,50463471.0,208.3830026189856,3.0
89376.0,50390043.0,208.3513513513514,35.0
146970.0,50460396.0,208.0,83.0
108667.0,50360167.0,207.5675675675676,558.0
9921.0,50316560.0,207.4594594594595,24.0
92551.0,50343441.0,204.4054054054054,
69723.0,50269458.0,204.2432432432433,4.0
135706.0,50437317.0,203.6756756756757,8.0
139156.0,50448180.0,203.6566620417274,8.0
103852.0,50347605.0,202.4324324324324,
92584.0,50400615.0,202.2432432432432,5.0
27247.0,50318697.0,201.9459459459459,3.0
120447.0,50440917.0,201.2432432432432,169.0
114276.0,50378477.0,200.9189189189189,47.0
15815.0,50322630.0,200.6756756756757,11.0
69824.0,50270692.0,200.3243243243243,166.0
99159.0,50334949.0,199.4594594594595,769.0
135901.0,50437498.0,198.1584220727822,13.0
135705.0,50437316.0,198.0540540540541,10.0
113403.0,50376270.0,197.8918918918919,27.0
129620.0,50421335.0,197.0,683.0
136457.0,50472277.0,195.8918918918919,29.0
85400.0,50244064.0,195.7027027027027,27.0
135674.0,50437285.0,195.4594594594595,1.0
106122.0,50353070.0,195.0540540540541,10.0
135557.0,50437189.0,195.027027027027,54.0
27703.0,50336950.0,194.8378378378378,10.0
2446.0,50368508.0,194.027027027027,10.0
135812.0,50437414.0,191.4732682214213,94.0
135439.0,50437071.0,189.6869348738729,8.0
135352.0,50436988.0,189.6179098608112,
135507.0,50439822.0,189.0865882883338,10.0
155443.0,50483469.0,188.972972972973,3.0
71603.0,50275981.0,188.7567567567568,18.0
125950.0,50412040.0,188.5405405405405,261.0
69825.0,50270696.0,187.5945945945946,
122204.0,50401920.0,187.3783783783784,15.0
100144.0,50336226.0,187.3243243243243,2.0
86968.0,50374103.0,187.2432432432432,198.0
135640.0,50437251.0,186.8108108108108,84.0
136419.0,50438599.0,186.6276164932824,
138033.0,50445033.0,186.5405405405405,57.0
135374.0,50437008.0,185.6412735408504,2.0
137968.0,50442905.0,184.8918918918919,42.0
60001.0,50374076.0,184.8378378378378,313.0
137967.0,50442900.0,183.972972972973,40.0
97173.0,50329635.0,183.9459459459459,31.0
136329.0,50438508.0,183.7837837837838,47.0
140721.0,50452068.0,183.6216216216216,
119423.0,50403063.0,183.0,
110681.0,50366582.0,182.7567567567568,23.0
86966.0,50375410.0,182.2972972972973,20.0
86329.0,50374123.0,182.1621621621622,120.0
121939.0,50400900.0,182.04,2499.0
58808.0,50374073.0,181.7297297297297,28.0
89370.0,50338179.0,181.1081081081081,11.0
116689.0,50386072.0,180.0540540540541,5.0
7977.0,50365438.0,179.8648648648649,13.0
136732.0,50438938.0,178.5945945945946,3.0
29930.0,50217419.0,178.5405405405405,34.0
151690.0,50456172.0,177.7297297297297,26.0
122112.0,50401822.0,177.7027027027027,14.0
78909.0,50219907.0,177.6756756756757,7.0
135630.0,50437241.0,177.2972972972973,18.0
73567.0,50412600.0,176.4054054054054,9.0
135410.0,50437044.0,176.2020977679359,7.0
69058.0,50237413.0,174.4864864864865,5.0
135108.0,50436762.0,174.2702702702703,4.0
110679.0,50366580.0,174.1891891891892,11.0
103985.0,50347727.0,173.5675675675676,47.0
135096.0,50436752.0,172.972972972973,13.0
135284.0,50436920.0,172.8491915367683,10.0
11682.0,50395216.0,172.4324324324324,6.0
102728.0,50420019.0,171.0,555.0
85389.0,50396326.0,170.7567567567568,100.0
122121.0,50401831.0,170.6756756756757,13.0
135453.0,50437085.0,170.2862891673981,23.0
117090.0,50386941.0,169.7837837837838,199.0
135304.0,50436940.0,169.7157092724361,6.0
108128.0,50358270.0,169.5405405405405,1.0
23154.0,50328823.0,169.4864864864865,5.0
92595.0,50400632.0,169.4594594594595,10.0
86727.0,50448060.0,169.4054054054054,93.0
113149.0,50373959.0,169.0,6.0
54394.0,50272693.0,168.6486486486486,6.0
17182.0,50324263.0,168.6216216216216,2.0
135609.0,50437225.0,167.9615219135586,16.0
135110.0,50436764.0,167.7837837837838,1.0
116688.0,50386071.0,167.4054054054054,9.0
17230.0,50447882.0,167.1351351351351,7.0
146994.0,50460420.0,166.846601190417,3.0
98941.0,50334006.0,166.5945945945946,9.0
110680.0,50366581.0,166.0,25.0
112767.0,50373972.0,165.8108108108108,263.0
78933.0,50399269.0,165.3783783783784,1.0
135603.0,50437219.0,164.7567567567568,
68542.0,50334958.0,164.5405405405405,145.0
119157.0,50392433.0,164.4594594594595,46.0
133024.0,50431211.0,164.4324324324324,2.0
135903.0,50437500.0,164.2792435210991,13.0
135862.0,50437462.0,163.7319649655365,89.0
85001.0,50236138.0,163.4594594594595,
123025.0,50404171.0,162.8918918918919,4.0
117088.0,50386939.0,161.9189189189189,17.0
72468.0,50283362.0,161.8378378378378,364.0
95563.0,50302786.0,161.8108108108108,135.0
135111.0,50436765.0,161.7297297297297,
135777.0,50437380.0,161.7297297297297,2.0
104881.0,50350248.0,161.0,7.0
136475.0,50438655.0,160.8648648648649,44.0
4953.0,50316365.0,160.7297297297297,4.0
17042.0,50350841.0,160.7297297297297,13.0
61263.0,50192211.0,160.027027027027,10.0
55105.0,50352593.0,158.1891891891892,12.0
136711.0,50438917.0,157.8378378378378,86.0
116692.0,50386075.0,157.7567567567568,1.0
140742.0,50453060.0,157.6756756756757,55.0
70436.0,50271402.0,157.6216216216216,
106123.0,50353071.0,157.5945945945946,7.0
136712.0,50438918.0,157.4054054054054,6.0
148340.0,50463628.0,156.972972972973,81.0
114984.0,50381296.0,156.8108108108108,301.0
155440.0,50483466.0,155.6756756756757,2.0
124130.0,50406680.0,154.1891891891892,9.0
37699.0,50399282.0,153.2972972972973,37.0
104877.0,50350244.0,152.7837837837838,6.0
135454.0,50437086.0,152.7518913853791,10.0
112026.0,50372053.0,152.3783783783784,87.0
125952.0,50412038.0,152.2162162162162,239.0
135673.0,50437284.0,152.2162162162162,
122928.0,50403259.0,152.1351351351352,14.0
135441.0,50437073.0,151.4492043069226,4.0
148143.0,50463071.0,151.3513513513514,12.0
136717.0,50438923.0,150.9189189189189,56.0
148397.0,50462231.0,150.2432432432433,
135266.0,50436647.0,150.0540540540541,
148364.0,50463472.0,148.7141171507672,1.0
70392.0,50330584.0,148.6756756756757,45.0
117091.0,50386942.0,148.4594594594595,3.0
42501.0,50319433.0,148.3243243243243,
55100.0,50352595.0,148.1351351351352,25.0
152760.0,50477285.0,148.0361701238987,
15825.0,50322640.0,147.9459459459459,18.0
136039.0,50437634.0,147.8918918918919,10.0
135267.0,50436648.0,147.8918918918919,
97261.0,50329890.0,147.6756756756757,9.0
104876.0,50350243.0,147.6216216216216,5.0
123066.0,50404212.0,147.62,1617.0
103138.0,50345488.0,147.0810810810811,22.0
97265.0,50329894.0,146.5135135135135,10.0
136444.0,50438624.0,146.4093751456241,3.0
136713.0,50438919.0,146.1621621621622,6.0
119239.0,50392495.0,145.7837837837838,9.0
136365.0,50438545.0,145.7297297297297,8.0
103141.0,50345491.0,145.2702702702703,17.0
101037.0,50325342.0,145.1891891891892,134.0
124354.0,50407385.0,145.0,4.0
136680.0,50438887.0,143.971820732268,1.0
135479.0,50437111.0,143.5675675675676,12.0
92808.0,50264917.0,143.4594594594595,18.0
108614.0,50360559.0,143.4324324324324,
135672.0,50437283.0,142.7027027027027,
135094.0,50436750.0,141.4054054054054,46.0
97638.0,50330419.0,141.027027027027,20.0
125241.0,50410048.0,140.88,1.0
135999.0,50437595.0,140.6756756756757,7.0
97170.0,50329632.0,140.6216216216216,
136715.0,50438921.0,140.5405405405405,56.0
136038.0,50437633.0,139.6756756756757,8.0
135605.0,50437221.0,139.6756756756757,
6589.0,50410538.0,139.4054054054054,12.0
135711.0,50436680.0,139.2432432432433,8.0
107324.0,50356920.0,138.2702702702703,24.0
107122.0,50365447.0,138.1081081081081,8.0
103839.0,50347561.0,138.0540540540541,22.0
135909.0,50437506.0,137.9459459459459,
29968.0,50202693.0,137.5945945945946,26.0
135631.0,50437242.0,137.5135135135135,9.0
101036.0,50325341.0,137.1621621621622,78.0
59363.0,50369062.0,136.5675675675676,65.0
124192.0,50406896.0,135.4594594594595,40.0
135354.0,50436990.0,135.1998537917209,2.0
128502.0,50417401.0,134.1621621621622,29.0
89372.0,50338182.0,134.0810810810811,
152809.0,50477536.0,134.0540540540541,10.0
132433.0,50428371.0,133.9189189189189,
111332.0,50367655.0,132.8648648648649,22.0
57525.0,50368975.0,132.1891891891892,44.0
108135.0,50358276.0,131.7567567567568,5.0
117081.0,50386652.0,131.1351351351351,1.0
106536.0,50354598.0,130.972972972973,1.0
106121.0,50353069.0,130.5405405405405,43.0
116838.0,50386271.0,130.3783783783784,65.0
139141.0,50448179.0,130.1621621621622,1.0
106295.0,50353210.0,129.9459459459459,18.0
70359.0,50270722.0,129.7837837837838,13.0
136339.0,50476573.0,128.8648648648649,17.0
135708.0,50436677.0,128.8648648648649,13.0
51881.0,50374117.0,128.7297297297297,26.0
95757.0,50303279.0,128.6216216216216,6.0
136433.0,50438613.0,128.334674184032,148.0
73570.0,50282157.0,127.8378378378378,9.0
135466.0,50437098.0,127.5318895782221,14.0
152758.0,50477283.0,127.1215734126684,
135409.0,50437043.0,126.8608619618374,4.0
117799.0,50422464.0,126.7027027027027,31.0
135417.0,50437049.0,126.2952626045791,10.0
92576.0,50400633.0,126.0810810810811,10.0
104872.0,50350239.0,125.1351351351351,8.0
136364.0,50438544.0,124.972972972973,5.0
70358.0,50395212.0,124.972972972973,
91849.0,50262362.0,124.6756756756757,3.0
17275.0,50324073.0,124.6756756756757,
108408.0,50359442.0,124.3783783783784,587.0
122115.0,50401825.0,124.2432432432432,14.0
135556.0,50437188.0,124.1081081081081,59.0
150668.0,50472604.0,124.0365346002551,2.0
105716.0,50352604.0,123.7837837837838,12.0
104017.0,50347763.0,123.6756756756757,
135242.0,50436886.0,123.6756756756757,136.0
135375.0,50437009.0,123.4725605075678,1.0
135332.0,50436968.0,123.2412350795517,11.0
119424.0,50403061.0,123.0,
122474.0,50402084.0,122.2162162162162,15.0
9586.0,50316514.0,121.7297297297297,6.0
70995.0,50286594.0,121.4864864864865,8.0
123072.0,50404222.0,121.3243243243243,10.0
68980.0,50237292.0,121.0810810810811,
108620.0,50360421.0,120.7297297297297,5.0
135480.0,50437112.0,120.6486486486487,26.0
125231.0,50410047.0,120.2162162162162,25.0
128578.0,50418063.0,120.2162162162162,26.0
128594.0,50418025.0,120.2162162162162,31.0
110281.0,50365257.0,119.5945945945946,172.0
19949.0,50395204.0,119.4054054054054,
136332.0,50438511.0,119.3513513513514,64.0
135377.0,50437011.0,118.9983814486079,1.0
135236.0,50436880.0,118.9189189189189,2.0
112025.0,50372052.0,118.6486486486486,2.0
112028.0,50372055.0,118.5405405405405,72.0
135880.0,50437478.0,118.4864864864865,
136493.0,50438673.0,116.7567567567568,1.0
117528.0,50387795.0,116.5675675675676,5.0
21864.0,50311465.0,115.027027027027,174.0
131414.0,50424335.0,114.76,158.0
97171.0,50329633.0,114.6216216216216,15.0
110184.0,50364920.0,114.5675675675676,4.0
55228.0,50179367.0,114.24,103.0
139151.0,50446676.0,113.8381335901334,3.0
42109.0,50395211.0,113.8378378378378,11.0
135675.0,50437286.0,112.8648648648649,1.0
135442.0,50437074.0,112.7058092342036,2.0
135908.0,50437505.0,112.4324324324324,36.0
135334.0,50436970.0,112.1931487980968,8.0
135607.0,50437223.0,112.0,
139118.0,50448149.0,112.0,8.0
86356.0,50374139.0,111.972972972973,11.0
135907.0,50437504.0,111.5675675675676,74.0
108132.0,50358274.0,111.2972972972973,
124131.0,50406681.0,111.22,172.0
135224.0,50436868.0,110.63425280388,2.0
16641.0,50322781.0,110.1621621621622,14.0
135465.0,50437097.0,109.8001649874955,12.0
136225.0,50438258.0,109.4054054054054,14.0
108127.0,50358269.0,109.2972972972973,3.0
146985.0,50460411.0,108.972972972973,8.0
139122.0,50448184.0,108.5405405405405,3.0
95871.0,50303442.0,108.5135135135135,37.0
129617.0,50421338.0,108.3243243243243,7.0
148126.0,50462207.0,108.0,
135982.0,50437578.0,107.4396295703487,2.0
135268.0,50436649.0,107.2432432432432,
106290.0,50353205.0,106.8108108108108,2.0
108636.0,50360477.0,106.6756756756757,83.0
122494.0,50402224.0,106.3783783783784,3.0
104875.0,50350242.0,105.8108108108108,4.0
97637.0,50330418.0,105.2702702702703,11.0
89371.0,50338173.0,105.027027027027,9.0
108136.0,50358277.0,105.0,5.0
106544.0,50354616.0,104.6216216216216,4.0
75522.0,50396296.0,103.8108108108108,12.0
97639.0,50331190.0,103.4054054054054,24.0
106289.0,50353204.0,103.3513513513514,3.0
135303.0,50436939.0,103.2500227670324,6.0
135355.0,50436991.0,103.0917730754021,2.0
55104.0,50352597.0,102.945945945946,
110189.0,50364925.0,102.7027027027027,12.0
104874.0,50350241.0,102.4324324324324,7.0
110188.0,50364924.0,102.2972972972973,6.0
136216.0,50438249.0,102.0540540540541,16.0
158148.0,50488149.0,101.6216216216216,12.0
136249.0,50438430.0,101.1891891891892,
109478.0,50363000.0,100.945945945946,5.0
130027.0,50422429.0,100.92,133.0
151537.0,50472138.0,100.6216216216216,
109477.0,50362999.0,100.5135135135135,
104882.0,50350249.0,100.3513513513514,
136400.0,50438580.0,100.3243243243243,2.0
106287.0,50353202.0,99.02702702702703,4.0
155293.0,50481998.0,99.02702702702703,
135710.0,50436679.0,99.02702702702703,
95870.0,50303441.0,98.91891891891893,36.0
108129.0,50358271.0,98.72972972972973,3.0
72020.0,50400616.0,98.51351351351352,3.0
135109.0,50436763.0,98.16216216216216,5.0
121935.0,50400887.0,98.02702702702703,197.0
106124.0,50353282.0,98.02702702702703,4.0
16872.0,50324022.0,97.97297297297297,13.0
136503.0,50438683.0,97.72972972972974,7.0
107323.0,50356852.0,97.35135135135135,17.0
106296.0,50353211.0,97.0,
139136.0,50481093.0,96.86486486486487,39.0
103349.0,50346009.0,96.78378378378379,17.0
9431.0,50316504.0,96.67567567567568,6.0
136492.0,50438672.0,96.43243243243244,
135911.0,50437508.0,96.43243243243244,100.0
8838.0,50316356.0,96.0,
89361.0,50374235.0,95.70270270270271,17.0
7721.0,50320194.0,95.56756756756758,
116693.0,50386076.0,95.10810810810811,
