codigo_do_material,codigo_de_venda,descrição_do_material,peso_liquido,peso_bruto,comprimento,largura,altura,volume_x
50099173,31424,TODODIA  SAB BARRA ORQUIDEA  2X90G TERC,180,202.854,71,29,144,296.5
50099193,31480,FACES GEL DE  OLHEIRAS 15G,15,23.25,30,30,92,82.8
50099196,31483,FACES  SAB CREME CUIDADOS BASICOS 130G,130,160.55,55,41,170,383.35
50099230,30888,AQUARELA SEXTETO DE SOMBRAS COR 3,2.5,45.4,76,20,76,115.52
50099306,31536,EKOS-SPRAY PES ANTIBAC MATE VERDE 150ML,131.25,170.44,52,52,147,397.49
50099540,31505,EKOS CREME PARA PENTEAR ANDIROBA 150ML,147,171.944,66,51,150,504.9
50099556,7995,HUMOR 2 DESOD COLONIA MASC 75ML,63.75,260.804,86,43,125,462.3
50099575,31246,NAT HOMEM CREME DE BARBEAR REFRES 75ML,75,103.82,55,41,145,327
50099590,25631,HUMOR 7 DESOD COLONIA FEM 75ML,63.75,271.35,54.5,48.5,188,496.931
50099670,31240,NAT HOMEM NITRO DESOD COL 100ML,84,277.5,88.1,46.9,131,541.3
50099673,31237,NATURA HOMEM RF DESODORANTE SPRAY 100ML,90.8,107.715,61,23,117,164.15
50099674,31236,NAT HOMEM DESOD SPRAY NITRO 100ML,85,133.55,66.5,37.5,135,336.66
50099675,31235,NAT HOMEM RF DESOD SPRAY NITRO 100ML,90.8,108.278,61,23,117,164.15
50099829,25990,CHRONOS HYDRA FPS 30 - 30ML TERC,31.05,54.78,45.5,27.6,118,148.184
50100277,31363,NATURA UNA BATOM PEROLA ROSA 40,3.5,34,24,24,73,42
50100537,31408,TODODIA-SAB LIQ ESFOL ORQUIDEA 300M TERC,318.2,336.765,61.75,61.75,144,549.081
50101023,15334,AGUAS DESOD COL BANHOLAVANDA300ML,255,522.835,72,72,201,1042
50101033,20211,AGUAS DESOD COL ROSAS VERMELHAS  150ML,127.5,293.676,59.6,59.6,160.25,569.234
50101034,18283,AGUAS DES COL FOLHAS PIMENTA MASC 150ML,127.5,297.444,59.6,59.6,160.25,569.234
50101035,27715,AGUAS DESOD COL MADEIRAS ESP F 150ML,127.5,294.664,59.6,59.6,160.25,569.234
50101037,31520,AGUAS DESOD COL CEDRO ROSA  150ML,127.5,293.234,59.6,59.6,160.25,569.234
50101257,31678,SEVE VEG DES CORP NATAL 2011,3.5,230.91,76,53,125,503.5
50101325,31496,HORUS MARINE DES COL MASC 100ML,100,312.387,79,38,145,435.29
50101468,31589,FACES BATOM ROSA MANIA,3.5,17.658,23,23,62.5,33.063
50101469,31588,FACES BATOM ROSA MIMO,3.5,17.593,23,23,62.5,33.063
50101475,31668,ESSENCIAL PARF EXCLUSIVO MASCULINO 50ML,42.5,178,66,39.5,107.5,280.25
50101490,31587,NATURA FACES BATOM ROSA RITMO,3.5,17.8,23,23,62.5,33.063
50101491,31586,FACES BATOM BOCA INCRIVEL,3.5,17.578,23,23,62.5,33.063
50101492,31585,FACES BATOM VERMELHO BEIJO,3.5,17.8,23,23,62.5,33.063
50101493,31591,NATURA FACES BATOM VERMELHO PAIXAO,3.5,17.8,23,23,62.5,33.063
50101494,31590,FACES BATOM COBRE SHOW,3.5,17.8,23,23,62.5,33.063
50101496,31592,FACES BATOM BRILHO SABOR TUTTI FRUTTI,3.5,17.8,23,23,62.5,33.063
50101500,31715,FACES BATOM BRILHO SABOR FRAMBOESA,3.5,17.8,23,23,62.5,33.063
50101506,31709,FACES MINI LAPIS PRETO TERC,0.8,6.3,15,15,106.5,23.962
50101517,31701,FACES SOMBRA TRIO PEDRAS,1.8,21.51,53,20,53,56.18
50101518,31699,FACES SOMBRA TRIO CEU,1.8,21.51,53,20,53,56.18
50101520,31698,FACES SOMBRA TRIO FOLHAS,1.8,21.51,53,20,53,56.18
50101521,31697,FACES SOMBRA TRIO FLORES,1.8,21.51,53,20,53,56.18
50101522,31696,FACES SOMBRA TRIO TERRA,1.8,21.51,53,20,53,56.18
50101525,31693,FACES BASE EXTRA LEVE FPS8 BEGE CLARO,20,30.1,34,28,88,83.776
50101526,31692,FACES BASE EXTRA LEVE FPS8 BEGE MEDIO,20,30.1,34,28,88,83.776
50101527,31691,FACES BASE EXTRA LEVE FPS8 BEGE CASTANHO,20,30.1,34,28,88,83.776
50101530,31689,FACES ESTOJO PO COMPACTO TERC,5.5,27.886,71,16,71,80.656
50101532,31688,FACES MINILAPIS RETRAT AZUL METALIC TERC,0.22,7,15,15,90.5,20.362
50101534,31685,FACES MINILAPIS RETRAT VERD METALIC TERC,0.22,7,15,15,90.5,20.362
50101558,31680,FACES GLITTER ILUMINADOR EM CREME,6,11.012,22,22,68,32.91
50101900,31948,CHRONOS PCS SINAIS 30+ DIA FPS30,30,281.733,75,75,50,281.25
50101935,31947,CHRONOS RF PCS SINAIS 30+DIA FPS30,30,46.936,60,60,38,136.8
50102182,32953,SRN RF DESOD SPRAY CEDRO 100ML,90.8,108.226,61,23,117,164.151
50102185,31956,SR N DESOD SPRAY CEDRO 100ML,90,132.32,66.5,37.5,135,336.7
50102358,31971,NAT UNA MASCARA CILIOS SUPER VOLUME,8,25,21,21,112,49.392
50102412,32039,VOVO ALBUM,305,306.014,86.27,86.27,86.27,642
50105511,32380,CPV ESTOJO LAPIS GRAFITE 2011.,1,44.33,41.12,41.12,41.12,69.552
50105614,32525,TODODIA HIDR BANHO LIMATANGERINA 300ML,289.5,336.837,61.75,61.75,144,549.08
50105615,32524,TODODIA DES ROLLON LIMA E TANGERINA 70ML,71,116.62,50,52,108,280.8
50105665,32542,NATURE SAB MULTIPACK INFANTIL 4UNID TERC,360,396.81,145.5,70,70,712.95
50106235,33293,AQUARELA BLUSH DUO COR 2,4.5,45.6,76,20,76,115.52
50106315,32754,AQUARELA PALETTE COR 4 SOMBRA E BLUSH,5.5,45.6,76,20,76,115.52
50508949,168979,NAT HOMEM MANO BROWN ETIQ PERF P1,0.45,0.45,1.001,1.001,1.001,0.001
50509425,168980,AGUAS ABAPORU ETIQ PERFUMADA P1,0.45,0.45,1.001,1.001,1.001,0.001
50509426,168981,AGUAS ABAPORU ETIQ PERFUMADA LTM,0.35,0.35,1.1,1.1,1.1,0.001
50509427,168982,AGUAS ABAPORU ETIQ PERFUMADA P3,0.45,0.45,1.001,1.001,1.001,0.001
50106464,32831,CPV APONTADOR GIZ DE CERA 2011,4.1,4.7,20.51,20.51,20.51,8.624
50106854,32990,FACES BATOM FPS8 BOCA MEL,3.5,17.8,23,23,62.5,33.063
50106855,32989,FACES BATOM FPS8 ROSA SUAVE,3.5,17.8,23,23,62.5,33.063
50106947,31424,NTOD SAB BAR ORQUIDEA 2UN90G TERC LATAM,180,204.7,71,29,144,296.5
50107088,33179,SEVE  VEGETAL DES CORP NUANCES 200ML,153,232.18,76,53,125,503.5
50107103,33149,CPV CAM ADULT FEM 2011 TAM M,1,129.68,94.35,94.35,94.35,840
50107168,29415,EKOS POLPA CREMOSA ANDIROBA 400ML TERC,400,456.674,74.2,74.2,183.6,1010.84
50107432,33189,EKOS AGUA DE BANHO PRIPRIOCA 200ML,200,235,74,74,132,722.832
50107433,33190,EKOS AGUA DE BANHO BREU BRANCO 200ML,200,235,74,74,132,722.832
50107775,33370,CHRONOS FLUI PROT FACIAL ULTRALEVE FPS60,54.5,91.4,36,37,122.5,163.17
50108069,33534,TD DESOD SPRAY CORP ALGODAO 200ML,178,228.6,55,55,168,508.2
50110442,33531,NAT UNAESTOJO MAQUIAGEM,63.3,63.3,82,21,75,129.2
50110494,29170,CHRONOS DEMAQ BIFASICO 150ML TERC,147.5,202.5,44,44,157,304
50110497,25910,TDIA RF HID DES CRP ALGODAO 400ML N TERC,416,425,100,35,240,840
50110498,25911,TDIA RF HID DES CPR FRT VERM 400M N TERC,406,414.514,100,35,240,840
50110518,31364,NAT UNA BATOM PEROLA VINHO 40,3.5,34,24,24,73,42
50110519,31363,NAT UNA BATOM PEROLA ROSA 40,3.5,34,24,24,73,42
50110531,33804,AQUARELA PALETTE COR 5 SOMBRAS BLUSH,5.5,45.6,76,20,76,115.52
50110563,33785,AQUARELA PALETTE COR3 SOMBRA DELINEAD,4.5,45.6,76,20,76,115.52
50110601,33773,FACES SOMBRA  DUO PRETA,1.8,12.3,47,15,47,33.13
50110603,33772,FACES SOMBRA  DUO DOURADA,1.8,12.3,47,15,47,33.13
50110689,33579,TODODIA SAB LIQ AMORA AMENDOAS 300ML,300,325.283,61.75,61.75,144,549.1
50110832,33639,CPV BOLSA DE COMPRAS C16 2011,70,71.2,69.62,69.62,69.62,337.5
50111015,33761,SACOLA DE PAPEL PP,1,67.43,66.89,66.89,66.89,299.25
50111017,33763,SACOLA DE PAPEL M,1,378.923,118,56,247,1632.18
50111018,33764,SACOLA D PAPEL G,1,271,117.93,117.93,117.93,1640
50111302,33892,HUMOR AMOS DES COL BOM BOM 3UN 1ML,5.1,10,180,5.5,90,89.1
50111447,25914,TDIA RF HID DES CRP MACADAM 400ML N TERC,406,413.867,100,35,240,840
50111449,31425,TDIA RF HID DES CRP ORQUID 400ML N TERC,416,418.142,100,35,240,840
50111536,34073,KAIAK URBE AMOS DES COL 3X1ML TERC,2.55,11,180,5.5,90,89.1
50111651,34075,KAIAK URBE DESOD COL MASC 100ML,85,295.16,80,48,150,576
50111749,34088,FACES SOMBRA TRIO AZUL ROCK,1.8,21.51,53,20,53,56.18
50111781,34091,NAT UNA  SOMBRA DUO ALTA CINTIL 6 TERC,1.7,28,50,20,50,50
50111782,34092,NAT UNA SOMBRA DUO ALTA CINTIL 7 TERC,1.7,28,50,20,50,50
50112006,34175,FACES KIT NECESSAIRE PELE NORMAL,24.5,24.5,130,30,100,390
50112079,34241,EKOS SH LEITE NUTR CASTANA 300ML LATAM,309,343.154,55.1,55.1,192.7,585.03
50112102,34198,AQUARELA QUINTETO DE SOMBRAS COR 2,4.5,45.6,76,20,76,115.52
50112231,34243,EKOS COND LEIT NUTR CASTANH 300M LATAM,294,329.975,55.1,55.1,192.7,585.04
50112232,34244,EKOS RF COND LEIT NUT CASTAN 300 LATAM,300,328.092,80.1,42,187.9,632.13
50112233,34245,EKOS POLPA ESFOL PES CASTANHA LATAM,60,96,48,36,127,219.46
50112234,34246,EKOS POLPA NUTRI MAOS UNHAS CASTAN LATAM,75,95.761,48,36,131,226.36
50112235,34247,EKOS LEITE PENTEAR CASTANH 100ML LATAM,114,120.07,42.5,42.5,119.3,215.49
50112238,34250,EKOS SAB LIQ CREM CASTANH 250ML NT LATAM,250,286.594,53,53,176,494.38
50112239,34251,EKOS RF SAB LIQ CREM CASTANH 250 LATAM,250,286.235,71.3,38.8,188.8,522.3
50112296,34256,NAT UNA LAPIS KAJAL MINI PRETO TERC,0.8,5.3,14,14,110,21.56
50112300,34257,NAT UNA RF TRIO DE SOMBRAS 1,12.5,34.5,85,16,85,115.6
50112301,34258,NAT UNA RF TRIO DE SOMBRAS 2,12.5,34.5,85,16,85,115.6
50112302,34259,NAT UNA RF TRIO DE SOMBRAS 3,12.5,34.5,85,16,85,115.6
50112303,34260,NAT UNA RF DUO BLUSH ROSA,12.5,34.5,85,16,85,115.6
50112305,34262,NAT UNA DELINEADOR CANETA PRETO TERC,1,9.22,15,15,140,31.5
50112491,34365,EKOS POLPA LEIT NUTR CRP CASTA 400 LATAM,396,446,74.2,74.2,183.6,1010.83
50112493,34367,EKOS POLPA NUTRI PES CASTANHA 75G LATAM,75,97,48,36,131,226.36
50112790,34435,CPV KIT 2 BOLSAS DE COMPRAS 2012,1,214.686,96.55,96.55,96.55,900
50113066,34555,EKOS OLEO TRIFASICO BURITI 200ML LATAM,200,227.9,48.5,48.5,168.5,396.35
50113068,34557,EKOS OLEO TRIF PITANGA PRETA 200ML LATAM,200,227.9,48.5,48.5,168.5,396.35
50113069,34558,EKOS RF OLEO TRIF PITAN PRET 200ML LATAM,200,222,48.5,48.5,168.5,396.35
50113081,34560,EKOS NECTAR HID CRP MARACUJA 400ML LATAM,400,453.3,74.2,74.2,183.6,1010.83
50113082,34561,EKOS RF NECTAR HID CRP MARACUJ 400 LATAM,400,438.76,79.5,46.5,208,768.924
50113083,34562,EKOS NECT HID MAO UNHA MARACU 75G LATAM,75,95.77,48,36,131,226.37
50113084,34563,EKOS POLP HID PERN PES MARAC 100 LATAM,100,127,49.5,43,165,351.2
50113085,34564,EKOS POLPA CREM ANDIROBA 400ML INT LATAM,400,454.185,74.2,74.2,182.3,1003.68
50113087,34565,EKOS FLUIDO MUSCUL ANDIROBA 100ML LATAM,100,123.2,48,36,165,285.12
50113089,34568,EKOS POLP HID PERN PES CACAU 100G LATAM,100,127,49.5,43,165,351.2
50113090,34569,EKOS OLEO TRIFASICO ANDIROBA 200ML LATAM,200,223.332,48.5,48.5,168.5,396.35
50113091,34570,EKOS RF OLEO TRIF ANDIROBA 200ML LATAM,200,222,71.8,38.5,160.7,444.22
50113092,34571,EKOS OLEO TRIFASICO MARACUJA 200ML LATAM,200,224.765,48.5,48.5,168.5,396.35
50113093,34572,EKOS RF OLEO TRIF MARACUJA 200ML LATAM,200,219.248,48.5,48.5,168.5,396.35
50113094,34573,EKOS OLEO TRIFASICO PITANGA 200ML LATAM,200,224.176,48.5,48.5,168.5,396.35
50113095,34574,EKOS RF OLEO TRIFASICO PITAN 200ML LATAM,200,222,71.8,38.5,160.7,444.22
50113108,34585,EKOS SHAMPOO MARACUJA INT EXP LATAM,309,340.909,55.1,55.1,192.7,585.03
50113110,34587,EKOS CONDICIONADOR MARACUJA INT LATAM,291,326.587,55.1,55.1,192.7,585.04
50113111,34588,EKOS RF CONDICIONADOR MARACUJA INT LATAM,300,327.64,80.1,42,187.9,632.13
50113112,34589,EKOS SHAMPOO PERFUME DE PITANGA LATAM,309,339.6,55.1,55.1,192.7,585.03
50113114,34591,EKOS COND PERFUME DE PITANGA INT LATAM,300,327.2,55.1,55.1,192.7,585.04
50113116,34593,EKOS RF COND PERFUME DE PITANGA LATAM,300,333.928,80.1,42,187.9,632.13
50113117,34594,EKOS SH HIDRATANTE CACAU INT EXP LATAM,300,340.904,55.1,55.1,192.7,585.03
50113119,34596,EKOS COND MANTEIGA HIDRAT CACAU LATAM,285,331.053,55.1,55.1,192.7,585.04
50113120,34597,EKOS RF COND MANTEIGA HIDR CACAU LATAM,300,326.676,80.1,42,187.9,632.13
50113126,34603,EKOS SAB BARRA CREME 4UN 100G INT EXP,400,417.303,117,77,52,468.47
50113130,34607,EKOS RF SAB LIQ MAOS MARAC 250ML LATAM,250,285,71.3,38.8,188.8,522.3
50113133,20923,CHRONOS RF DEMAQ BIFASICO TERC,100,166,71,39,165,456.89
50113134,34609,EKOS RF SAB LIQ MAO PITANG 250ML LATAM,250,288,71.3,38.8,188.8,522.3
50113136,34610,EKOS SAB LIQ MARACUJA 250ML INT LATAM,250,289,53,53,176,494.38
50113137,34611,EKOS RF SAB LIQ MARACUJA 250ML INT LATAM,250,290,71.3,38.8,188.8,522.3
50113138,34612,EKOS SAB LIQ PITANGA 250ML INT EXP LATAM,250,288,66.1,66.1,154.5,675
50113139,34613,EKOS RF SAB LIQ PITANGA 250ML INT LATAM,250,285,71.3,38.8,188.8,522.3
50113256,34637,EKOS ANT FRIZZ CAB MARACUJ 100ML LATAM,97,118.019,42.5,42.5,119.3,215.4
50113257,34638,EKOS CREME PENTEAR MANTEIGA CACAU LATAM,147,181.494,66,51,150,504.9
50113258,34639,EKOS CREME NOTURNO CABELOS CACAU LATAM,147,176.208,66,51,150,504.9
50113330,34651,EKOS SH ANDIROBA INT EXP LATAM,300,340.904,55.1,55.1,192.7,585.03
50113336,34653,EKOS COND ANDIROBA INT EXP LATAM,291,326.587,55.1,55.1,192.7,585.04
50113341,34654,EKOS RF COND ANDIROBA INT EXP LATAM,300,328,80.1,42,187.9,632.13
50113373,34687,NAT UNA  BATOM EFEITO MATTE VERM 50,3.5,28.1,73,24,24,42.048
50113454,34731,AMO AMASSO EAU DE TOILETTE 75ML LATAM,75,256.8,60,60,127,457.2
50113455,34732,AMO CHAMEGO EAU DE TOILETTE 75ML LATAM,75,256.8,60,60,127,457.2
50113492,34739,AMO AMASSO AMOST EAU TOI 3UN 1ML LATAM,5.1,10.5,180,5.5,90,89.1
50113495,34742,AMO ESQUENTA AMOS EAU TOI 3UN1ML LATAM,2.55,10.2,180,5.5,90,89.1
50113576,34759,AGUAS DESOD COL FLOR DE CEREJEIRA 150ML,127.5,287.786,59.6,59.6,160.25,569.234
50114230,34850,SACOLA DE PRESENTE P MAES 2012,1,74.731,76.63,76.63,76.63,450
50114401,34645,EKOS COL FRESC PITANGA 150ML ARG LATAM,127.5,345.31,53,53,189,530.901
50114407,34642,EKOS COL FRESC CASTANHA 150ML MLF LATAM,127.5,345.31,53,53,189,530.901
50114408,21762,HUMOR 5 COL 75ML ARG MLF LATAM,63.8,271.35,54.5,48.5,188,496.931
50114411,7994,HUMOR 1 COL 75ML ARG MLF LATAM,63.75,267.728,54.5,48.5,188,496.931
50114413,25230,HUMOR 6 COL 75ML ARG MLF LATAM,150,260,86,45,126,487.62
50114415,25631,HUMOR 7 COL 75ML ARG MLF LATAM,63.75,271.35,54.5,48.5,188,496.931
50114417,7995,HUMOR 2 COL 75ML ARG MLF LATAM,63.75,261.26,86,43,125,462.25
50114422,29314,HUMOR COL NO AR 75ML ARG MLF LATAM,63.75,271.35,54.5,48.5,188,496.931
50114427,25227,KAIAK COL PULSO MASC 100ML ARG MLF LATAM,86,298.158,78.5,46,148,534.4
50114538,35012,TDIA DESOD CREME ORQUIDEA 80G NOVO,82,106,53,41,143,310.739
50114539,35013,TDIA DESOD ROLLON ORQUIDEA 70ML NOVO,72,118.75,50,52,108,280.8
50114540,35014,SR N AMBAR DESOD COL MASC 100ML,90,276.983,55,55,142,429.55
50114547,35019,TDIA DESOD CREME SEM PERFUME 80G NOVO,82,106,53,41,143,310.739
50114549,35020,TDIA DESOD CREME MACADAMIA 80G NOVO,82,106,53,41,143,310.739
50114550,35021,TDIA DESOD CREME LEITE ALGODAO 80G NOVO,82,106,53,41,143,310.739
50114560,35065,TDIA DESOD CREME MELISSA 80G NOVO,82,106,53,41,143,310.739
50114561,35026,TDIA DESOD ROLLON MELISSA 70ML NOVO,72,119,50,52,108,280.8
50114608,35030,CHRONOS RF POLITENSOR DE SOJA 45+,50,65.57,60,60,38,136.8
50114612,35034,CHRONOS RF POLITENSOR DE SOJA 45+ NOITE,50,65.57,60,60,38,136.8
50114613,34687,NAT UNABATOM MATTE FPS 15 VERM 50,3.5,33.7,24,24,73,42
50114614,34688,NAT UNABATOM MATTE FPS 15 VERM 51,3.5,28.1,73,24,24,42.048
50114615,34689,NAT UNABATOM MATTE FPS 15 ROSA 50,3.5,28.1,73,24,24,42.048
50114617,34691,NAT UNABATOM MATTE FPS 15 MARROM 51,3.5,28.1,73,24,24,42.048
50114618,34692,NAT UNABATOM MATTE FPS 15VINHO 50,3.5,28.1,73,24,24,42.048
50114630,34694,NAT UNABATOM MATTE FPS 15BOCA 51,3.5,28.1,73,24,24,42.048
50114632,35184,EKOS CREME PENTEAR ANDIROBA INT LATAM,147,183.162,66,51,150,504.9
50114805,35914,FACES KIT NAMORADOS 2012 TERC,12.3,30.829,34,28,103,98.056
50115173,35186,SACOLA PP UN 2012,1,7.9,31.2,31.2,31.2,30.362
50115402,18790,PLANT CREME COND PROTET REALCE COR TERC.,164.05,211.273,44,44,190,367.84
50115736,35337,FOTOEQ FLUIDO SPRAY FPS60 120ML LATAM,121,151.047,69.5,39,138,374.05
50115741,35342,FOTOEQ LOCAO FPS15 120ML LATAM,120,149.957,70,30,139,291.9
50115747,35347,FOTOEQ PROT LABIAL FPS50+ EXP LATAM,52.5,75.21,19,19,68,24.55
50115781,35359,NAT UNA MASC ULTRA VOLUME NEGR WP LATAM,10,27,20,20,110,44
50115907,35493,NATURA HOMEM SABONETE BARR 1UN 110G TERC,110,121,60,30,93,167.4
50115942,35497,TDIA SAB LIQ BERG FRES 300ML TERC,300,330.541,61.75,61.75,144,549.081
50115944,35499,TDIA RF HID DES CORP BERG FRES 400ML TER,400,409,100,35,240,840
50116032,35517,EKOS AMOS FRESC MARACUJA 3UN 1ML LATAM,2.55,12.85,180,5.5,90,89.1
50116128,35779,NAT UNA SOMBRA DUO ALTA CIL COR 1 LATAM,1.7,28,50,20,50,50
50116130,35750,NAT UNA SOMBRA DUO ALTA CIL COR 3 LATAM,1.7,28,50,20,50,50
50116322,19229,KAIAK FEMININO DESOD ROLL ON 75ML,84.2,122.724,50,52,108,280.8
50116323,19230,KAIAK MASCULINO DESOD ROLL ON 75ML,84.2,122.724,50,52,108,280.8
50116324,35674,KAIAK PULSO DES ANTITR MASC ROLL ON 75ML,84.2,122.724,50,52,108,280.8
50116325,35675,KAIAK URBE DES ANTITRAN MAS ROLL ON 75ML,84.2,124.362,51,53,110,297.33
50116524,35754,EKOS SACOLA GUARANA NAMORADOS 2012,29.84,29.84,57.77,57.77,57.77,192.85
50116550,35684,CHRONOS HYDRA HIDR FACIAL FPS30 50ML,50,75.2,48,37,120,213.12
50116778,33550,TDIA HIDRAT DESOD CORP ILUMIN 400ML TERC,416,458.521,61.6,61.6,209,793.06
50116853,35837,M&B AGUA COLONIA SEM ALCOOL 50ML,51.34,72.636,54,42,85,192.78
50116854,35842,M&B LENCO UMEDECIDO 16 UN TERC,72,72.464,88,22,142,274.912
50116855,35844,M&B LOCAO HIDRATANTE 50ML,49.393,68.878,54,42,85,192.78
50116856,35843,M&B SAB LIQ DA CABECA AOS PES 50ML,51.41,73.066,54,42,85,192.78
50117004,35845,NATURA HOMEM DESOD COL ELEMENTO 100ML,85,283.02,88.1,46.9,131,541.278
50117083,35185,EKOS HID BANH LEITE CASTA NF 200ML LATAM,197,231.2,49,49,168.5,404.57
50117091,35867,NAT HOMEM DEMO DES COL ELEMENTO 4ML,3.4,10,15,15,55,12.375
50117306,16302,TODODIA SABONETE BAR FRUTAS VERMELH TERC,450,488.015,73,69.5,151,766.099
50117329,36060,SOL DE NATURA DESOD COLONIA LUZ 100ML,85,275.137,50,50,189,472.5
50117350,36061,LUA DE NATURA DESOD COLONIA LUZ 100ML,85,274,50,50,189,472.5
50117446,36158,CAIXA AVOS 2012,1,152.625,76.06,76.06,76.06,440
50117635,36184,EKOS SAB BARRA MARACUJA 100G INT LATAM,100,103.456,52,85,29,128.18
50117636,36185,EKOS SAB BARRA PITANGA 100G INT LATAM,100,103.456,52,85,29,128.18
50117683,36230,CAIXA DE PRESENTE P PAIS 2012,1,90,76.63,76.63,76.63,450
50117846,36283,FOTOEQ FLUID PROT SPR CONTIN FPS30 TERC,90,178.91,50,50,180,450
50117873,36276,HORUS DESOD COL VERDE CITRO 100ML,100,307.707,80,38,145,440.8
50118062,35013,TODODIA DES ROLLON ORQUIDEA 70ML TERC,72,119,50,52,108,280.8
50118278,36422,NATURA CHRONOS HYDRA NOITE 50ML,50,75.2,48,37,120,213.12
50118296,36425,NAT UNA MASCARA SUPER ALONGAMENTO LATAM,8,24,20,20,132,52.8
50118440,31646,HIGEIA RF SAB LIQ INT SUAV CON 200M TERC,200,229.419,71.8,38.5,166,458.87
50119352,36657,CHRONOS HYDRA HID TONALIZANTE AREIA 50ML,50,82.99,48,37,120,213.12
50119651,36796,CHRONOS HYDRA HIDR TONALIZANT TERRA 50ML,50,83.74,48,37,120,213.12
50119925,36940,AQUA BATOM HIDRATANTE FPS8 ROSA 17,3.5,20.3,24,24,71,40.9
50119927,36942,AQUA BATOM HIDRATANTE FPS8 PINK 19,3.5,20.3,24,24,71,40.9
50119928,36943,AQUA BATOM HIDRATANTE FPS8 ROSA 43,3.5,20.3,24,24,71,40.9
50119929,36944,AQUA BATOM HIDRATANTE FPS8 CEREJA 63,3.5,20.3,24,24,71,40.9
50119970,36945,AQUA BATOM HIDRATANTE FPS8 ROSA 64,3.5,20.3,24,24,71,40.9
50119971,36946,AQUA BATOM HIDRATANTE FPS8 VERMELHO 45,3.5,20.3,24,24,71,40.9
50119972,36947,AQUA BATOM HIDRATANTE FPS8 LARANJA 06,3.5,20.3,24,24,71,40.9
50119973,36948,AQUA BATOM HIDRATANTE FPS8 CORAL 65,3.5,20.3,24,24,71,40.9
50119974,36949,AQUA BATOM HIDRATANTE FPS8 VINHO 40,3.5,20.3,24,24,71,40.9
50119975,36950,AQUA BATOM HIDRATANTE FPS8 MARROM 66,3.5,20.3,24,24,71,40.9
50119976,36951,AQUA BATOM HIDRATANTE FPS8 BOCA 33,3.5,20.3,24,24,71,40.9
50119977,36952,AQUA BATOM HIDRATANTE FPS8 COBRE 04,3.5,20.3,24,24,71,40.9
50119978,36953,AQUA BATOM HIDRATANTE FPS8 BOCA 67,3.5,20.3,24,24,71,40.9
50119979,36954,AQUA BATOM GLOSS FPS8 BOCA 01,3.5,20.3,24,24,71,40.9
50119980,36955,AQUA BATOM GLOSS FPS8 PINK 02,3.5,20.3,24,24,71,40.9
50119981,36956,AQUA BATOM GLOSS FPS8 LARANJA 03,3.5,20.3,24,24,71,40.9
50119982,36957,AQUA BATOM GLOSS FPS8 ROSA  04,3.5,20.3,24,24,71,40.9
50119983,36958,AQUA BATOM GLOSS FPS8 VERMELHO 05,3.5,20.3,24,24,71,40.9
50119984,36959,AQUA BATOM GLOSS FPS8 CORAL 06,3.5,20.3,24,24,71,40.9
50119985,36960,AQUA GLOSS LABIAL PINK 201,7.34,22.5,18,18,123,39.9
50119986,36961,AQUA GLOSS LABIAL ROSA 07,7.34,22.5,18,18,123,39.9
50119987,36962,AQUA GLOSS LABIAL ROSA 39,7.34,22.5,18,18,123,39.9
50119988,36963,AQUA GLOSS LABIAL VERMELHO 21,7.34,22.5,18,18,123,39.9
50119989,36964,AQUA GLOSS LABIAL VERMELHO 04,7.34,22.5,18,18,123,39.9
50119990,36876,AQUA LAPIS OLHOS PRETO TERC,1.3,7,15,15,140,31.5
50119991,36877,AQUA LAPIS OLHOS MARROM TERC,1.3,7,15,15,140,31.5
50119995,36878,AQUA DELINEADOR LIQ PRETO TERC,3,12.9,18.5,18.5,103,35.251
50119996,36898,AQUA BASE LIQ FPS8 BEGE TRANSL 10,25,39.3,33,33,107,116.523
50119997,36897,AQUA BASE LIQ FPS8 BEGE NATURAL 12,25,39.3,33,33,107,116.523
50119998,36896,AQUA BASE LIQ FPS8 BEGE CLARO 16,25,39.3,33,33,107,116.523
50119999,36895,AQUA BASE LIQ FPS8 BEGE CAST 18,25,39.3,33,33,107,116.523
50120000,36965,AQUA GLOSS LABIAL MARROM 02,7.34,22.5,18,18,123,39.9
50120001,36969,AQUA GLOSS LABIAL CORAL 20,7.34,22.5,18,18,123,39.9
50120003,36966,AQUA LAPIS LABIOS BOCA TERC,1.4,7.4,15,15,140,31.5
50120004,36968,AQUA LAPIS LABIOS TERRACOTA TERC,1.4,7.4,15,15,140,31.5
50120005,37015,BOLSA KIT NATURA,1,327.758,230,370,21,1787.1
50120006,36970,AQUA QUARTETO SOMBRAS MIST CORES 01,2.4,33.7,74,16,74,87.6
50120008,36971,AQUA QUARTETO SOMBRAS MIST CORES 02,2.4,33.7,74,16,74,87.6
50120009,36972,AQUA QUARTETO SOMBRAS MIST CORES 03,2.4,33.7,74,16,74,87.6
50120010,36973,AQUA QUARTETO SOMBRAS MIST CORES 04,2.4,33.7,74,16,74,87.6
50120014,37012,FOLDER SUBMARCAS,1,36,29.62,29.62,29.62,26
50120015,37011,ESTOJO DEMO PERFUMARIA,1,346.406,147.24,147.24,147.24,3192
50120020,36890,AQUA BASE LIQ FPS8 BEGE MEDIO 20,25,39.3,33,33,107,116.523
50120024,36894,AQUA BASE 3EM1 FPS12 BEGE CLARO 30,12.5,38.6,54,30,53,85.86
